Código;Código Generico Centro;Nombre Centro;Area Territorial;Titularidad;Tel;Fax;Web;E-Mail;Provincia;Municipio;Localidad;Código Postal;Dirección;Número
28037879;CPR INF-PRI;SAN PATRICIO;Madrid-Norte;Privado;916500791;916500748;http://www.educa.madrid.org/cpr.sanpatricio-lamoraleja.alcobendas;infomoraleja@colegiosanpatricio.com;MADRID;ALCOBENDAS;ALCOBENDAS;28109;PASEO  DE ALCOBENDAS;9
28037961;CPR INF-PRI-SEC;FUENLABRADA;Madrid-Sur;Privado Concertado;916902989;916902062;http://www.educa.madrid.org/cc.fuenlabrada.fuenlabrada;cc.fuenlabrada.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28945;CALLE  DE VALENCIA;15
28037971;CPR INF-PRI-SEC;ESPIRITU SANTO;Madrid-Capital;Privado Concertado;914055439;914043803;http://www.educa.madrid.org/cc.espiritusanto.madrid;cc.espiritusanto.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28017;CALLE  DE SAN EMILIO;54
28037983;CPR INF-PRI-SEC;COLEGIO ADDIS;Madrid-Capital;Privado Concertado;917970422;;http://www.educa.madrid.org/cc.addis.madrid;cc.addis.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28021;CALLE  VIEJA DE PINTO;15
28038537;CPR INF-PRI-SEC;PAX-CASVI;Madrid-Sur;Privado;916162218;916164410;;casvi@casvi.es;MADRID;VILLAVICIOSA DE ODÓN;VILLAVICIOSA DE ODON;28670;AVENIDA  CASTILLA;27
28038562;CPR INF-PRI-SEC;ALKOR;Madrid-Sur;Privado Concertado;916437173;916436140;http://www.educa.madrid.org/cc.alkor.alcorcon;cc.alkor.alcorcon@educa.madrid.org;MADRID;ALCORCÓN;ALCORCÓN;28922;AVENIDA  DE PABLO IGLESIAS;s/n
28038586;CPR INF-PRI-SEC;N.I.L.E.;Madrid-Sur;Privado Concertado;916157608;916906682;http://www.educa.madrid.org/cc.nile.fuenlabrada;cc.nile.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28941;CALLE  DE CASTILLA LA VIEJA;18
28038598;CPR INF-PRI-SEC;ALTAMIRA;Madrid-Sur;Privado Concertado;916155866;916972137;http://www.educa.madrid.org/cc.altamira.fuenlabrada;cc.altamira.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28945;CALLE  GERONA;4
28039268;CPR INF-PRI-SEC;LOS SAUCES;Madrid-Norte;Privado;916501790;916505719;http://www.educa.madrid.org/cpr.lossauces-lamoraleja.alcobendas;lossaucessecretaria@telefonica.net;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DEL CAMINO ANCHO;83
28039499;CPR INF;ATENEA;Madrid-Norte;Privado;916250499;916503948;;colegioatenea@teleline.es;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DE LA SALVIA;26
28040507;CPR INF-PRI-SEC;COLEGIO SAINT MARY OF FATIMA;Madrid-Oeste;Privado;913523120;91 3523889;;chi_alejandra@terra.es;MADRID;POZUELO DE ALARCÓN;POZUELO DE ALARCON;28223;CALLE  TRANSVERSAL 4;    4
28040519;CPR INF-PRI-SEC;VILLALKOR;Madrid-Sur;Privado;916658066;916658066;;colegio@villalkor.com;MADRID;ALCORCÓN;ALCORCÓN;28922;CALLE  DE ASTURIAS;s/n
28040520;CPR INF-PRI-SEC;ZAZUAR;Madrid-Capital;Privado Concertado;913314845;913314902;http://www.educa.madrid.org/cc.zazuar.madrid;cc.zazuar.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28031;CALLE  DE ZAZUAR;17
28040556;CPR INF-PRI-SEC;MANUEL BARTOLOME COSSIO;Madrid-Sur;Privado Concertado;916151446;916151446;http://www.educa.madrid.org/cc.bartolomecossio.fuenlabrada;cc.bartolomecossio.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28944;CALLE  DE LA COMUNIDAD DE MADRID;30
28040623;CPR INF-PRI-SEC;CENTRO EDUCATIVO LA AMISTAD;Madrid-Sur;Privado Concertado;916153789;916153789;http://www.educa.madrid.org/cc.laamistad.fuenlabrada;cc.laamistad.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28941;CALLE  DE SEVILLA;10
28041019;CPR INF;NAZARET;Madrid-Capital;Privado Concertado;917771022;917773144;;einazaret@planalfa.es;MADRID;MADRID;MADRID;28038;CALLE  DE ARENAS DE IGUÑA;1
28041101;CPR INF-PRI-SEC;ZOLA-ROZAS;Madrid-Oeste;Privado Concertado;916316158;916316158;http://www.educa.madrid.org/cc.zola.lasrozas;cc.zola.lasrozas@educa.madrid.org;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28232;AVENIDA  ESPARTA;6
28041196;CPR INF-PRI-SEC;INTERNACIONAL NUEVO CENTRO;Madrid-Capital;Privado;917950161;917950247;;;MADRID;MADRID;MADRID;28041;CARRETERA ;k0.5
28041251;CPR INF;EL PRINCIPE;Madrid-Capital;Privado;915090786;915090786;;escuelaelprincipe@hotmail.com;MADRID;MADRID;MADRID;28024;PLAZA ;s/n
28041275;CPR INF-PRI-SEC;LOS NARANJOS;Madrid-Sur;Privado Concertado;916159690;916159500;http://www.educa.madrid.org/cc.losnaranjos.fuenlabrada;cc.losnaranjos.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28941;AVENIDA  DE LAS COMARCAS;70
28041287;CPR INF-PRI-SEC;CENTRO EDUCATIVO PUNTA GALEA;Madrid-Oeste;Privado;916302641;916302955;;cepg@colegio-puntagalea.com;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28290;CALLE  PLAYA DEL SARDINERO;1
28041342;CPR INF-PRI-SEC;ALBANTA;Madrid-Sur;Privado Concertado;916078371;916070039;http://www.educa.madrid.org/cc.albanta.fuenlabrada;cc.albanta.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28943;CALLE  DE MÓNACO;6
28041536;CPR INF-PRI-SEC;TORRENTE BALLESTER;Madrid-Sur;Privado Concertado;916986589;916050088;http://www.educa.madrid.org/cc.torrenteballester.parla;cc.torrenteballester.parla@educa.madrid.org;MADRID;PARLA;PARLA;28981;CALLE  GETAFE;s/n
28041858;CPR INF-PRI;BRA-INSTITUCION;Madrid-Capital;Privado;917421060;917428546;http://www.educa.madrid.org/cpr.brains-marialombillo.madrid;secretaria2@colegiobrains.com;MADRID;MADRID;MADRID;28027;CALLE  DE MARÍA LOMBILLO;5
28041895;CPR INF-PRI-SEC;ZOLA;Madrid-Oeste;Privado Concertado;918151512;918151512;http://www.educa.madrid.org/cc.zola.villanuevadelacanada;cc.zola.villanuevadelacanada@educa.madrid.org;MADRID;VILLANUEVA DE LA CAÑADA;VILLANUEVA DE LA CAÑADA;28692;CALLE ;57
28042139;CPR INF-PRI-SEC;ALHUCEMA;Madrid-Sur;Privado Concertado;916098087;916098819;http://www.educa.madrid.org/cc.alhucema.fuenlabrada;cc.alhucema.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28941;AVENIDA  DE LAS PROVINCIAS;51
28042346;CPR INF-PRI-SEC;ARETEIA;Madrid-Norte;Privado;916509102;916508809;;secretaria@areteia.edu.es;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DE LA SALVIA;24
28042371;CPR INF-PRI-SEC;VILLA DE GRIÑON;Madrid-Sur;Privado;918140504;918140726;;info@colegiovilladegrinon.com;MADRID;GRIÑÓN;GRIÑON;28971;AVENIDA  DE LA PAZ;s/n
28042498;CPR INF-PRI-SEC;LA PRESENTACION DE NTRA.SRA.;Madrid-Capital;Privado Concertado;917764323;917764672;http://www.educa.madrid.org/cc.pnuestrasenora.madrid;cc.pnuestrasenora.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28032;PLAZA  DE LA VICALVARADA;1
28043077;CPR INF-PRI-SEC;SANTA SUSANA;Madrid-Capital;Privado Concertado;917260357;917252056;http://www.educa.madrid.org/cc.santasusana.madrid;cc.santasusana.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28028;CALLE  DE PEDRO HEREDIA;28
28043156;CPR INF-PRI-SEC;LOS SAUCES;Madrid-Oeste;Privado;916305411;916305378;http://www.educa.madrid.org/cpr.lossauces-torrelodones.torrelodones;torrelodones@colegiolossauces.com;MADRID;TORRELODONES;TORRELODONES;28250;AVENIDA  GABRIEL ENRÍQUEZ DE LA ORDEN;27
28043168;CPR INF;RAMON Y CAJAL;Madrid-Capital;Privado;913000288;915191424;;r.cajal@rcajal.es;MADRID;MADRID;MADRID;28043;CALLE  DE LÓPEZ DE HOYOS;386
28043193;CPR INF-PRI-SEC;KHALIL GIBRAN;Madrid-Sur;Privado;916084289;916084289;;colegiokhalilgibran@telefonica.net;MADRID;FUENLABRADA;FUENLABRADA;28943;CALLE  DE TURQUÍA;13
28043223;CPR INF-PRI;COLEGIO DIOCESANO CRISTO DE LA GUIA;Madrid-Capital;Privado Concertado;917768593;917762246;http://www.educa.madrid.org/cc.cristodelaguia.madrid;cc.cristodelaguia.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28032;CALLE  DE EZCARAY;3
28044331;CPR INF-PRI-SEC;ARCADIA;Madrid-Oeste;Privado Concertado;918162322;918162376;http://www.educa.madrid.org/cc.arcadia.villanuevadelacanada;cc.arcadia.villanuevadelacanada@educa.madrid.org;MADRID;VILLANUEVA DE LA CAÑADA;VILLANUEVA DE LA CAÑADA;28690;CALLE  CETRERÍA;2
28044872;CPR INF-PRI;LICEO ROSALES;Madrid-Capital;Privado Concertado;917982959;917976602;http://www.educa.madrid.org/cc.liceorosales.madrid;cc.liceorosales.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28021;CALLE  DE IGNACIO SANTOS VIÑUELAS;9
28044914;CPR INF;DELPHOS;Madrid-Capital;Privado;914086309;913770449;;escuela@delphoscofa.es;MADRID;MADRID;MADRID;28027;CALLE  DEL ESTRECHO DE COREA;34
28045499;CPR INF;BEBIN;Madrid-Oeste;Privado;916371537;;;daniwams@hotmail.com;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28231;CARRETERA  VÍA SERVICIO CARRETERA DE A CORUÑA;KM 19
28045566;CPR INF-PRI-SEC;GREDOS SAN DIEGO VALLECAS;Madrid-Capital;Privado Concertado;917853412;917853822;http://www.educa.madrid.org/cc.gredossandiego.madrid;cc.gredossandiego.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28018;AVENIDA  DEL PARQUE DE PALOMERAS BAJAS;14
28045578;CPR INF-PRI-SEC;VERACRUZ;Madrid-Oeste;Privado;918585558;918586256;;veracruz-es@hsmcj.org;MADRID;GALAPAGAR;GALAPAGAR;28260;CARRETERA  DEL ESCORIAL;s/n
28045581;CPR INF;SANTA MARIA DE LEUCA;Madrid-Oeste;Privado Concertado;918901662;918906719;http://www.educa.madrid.org/cc.santamariadeleuca.sanlorenzo;cc.santamariadeleuca.sanlorenzo@educa.madrid.org;MADRID;SAN LORENZO DE EL ESCORIAL;SAN LORENZO DE EL ESCORIAL;28200;CALLE  INFANTES;28
28045864;CPR INF;LOS ANGELITOS;Madrid-Oeste;Privado;916380368;;;los-angelitos@terra.es;MADRID;MAJADAHONDA;MAJADAHONDA;28220;AVENIDA  ESPAÑA;20
28046182;CPR INF-PRI-SEC;SANTA MARIA;Madrid-Oeste;Privado Concertado;918500163;918508837;http://www.educa.madrid.org/cc.santamaria.colladovillalba;cc.santamaria.colladovillalba@educa.madrid.org;MADRID;COLLADO VILLALBA;COLLADO VILLALBA;28400;CARRETERA  MORALZARZAL;6
28046388;CPR INF-PRI;DIONISIA PLAZA;Madrid-Capital;Privado;913079342;913573545;;www.ijuarez@crdionisiaplaza.es;MADRID;MADRID;MADRID;28023;CALLE  DE LOS ESPINOS;10
28046509;CPR INF-PRI-SEC;SAGRADA FAMILIA;Madrid-Capital;Privado Concertado;913015281;913015287;http://www.educa.madrid.org/cc.sagradafamilia-moratalaz.madrid;cc.sagradafamilia-moratalaz.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28030;CALLE  DE OBERÓN;6
28046510;CPR INF-PRI-SEC;MONCAYO;Madrid-Sur;Privado Concertado;916156264;916097925;http://www.educa.madrid.org/cc.moncayo.fuenlabrada;cc.moncayo.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28941;AVENIDA  REGIONES;12
28046601;CPR INF-PRI-SEC;CENTRO ESCOLAR BALDER;Madrid-Oeste;Privado;916303232;916303232;;info@colegiobalder.com;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28290;CALLE  SIERRA MORENA;41
28046698;CPR INF;SAN PATRICIO;Madrid-Oeste;Privado;916380069;;;;MADRID;MAJADAHONDA;MAJADAHONDA;28221;CALLE  PRADERAS;1
28046881;CPR INF-PRI-SEC;SAN SATURIO;Madrid-Capital;Privado Concertado;915394175;915397747;http://www.educa.madrid.org/cc.sansaturio.madrid;cc.sansaturio.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28012;CALLE  DE SEBASTIÁN HERRERA;21-23
28046893;CPR INF;GARABATOS;Madrid-Oeste;Privado;916314358;916316564;;garabatos.escuela@telefonica.net;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28232;CALLE  MICENAS;28
28046901;CPR INF-PRI-SEC;LAS ROSAS;Madrid-Capital;Privado Concertado;913132334;917754987;http://www.educa.madrid.org/cc.lasrosas.madrid;cc.lasrosas.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28022;CALLE  DE CALABRIA;1
28047320;CPR INF-PRI-SEC;GONDOMAR;Madrid-Oeste;Privado;918586364;918597056;;secretaria@colegiogondomar.com;MADRID;GALAPAGAR;GALAPAGAR;28260;CALLE  FUENTE DE LAS COLMENAS;12
28047368;CPR INF-PRI-SEC;LOS ABETOS;Madrid-Norte;Privado Concertado;918539660;918539660;http://www.educa.madrid.org/cc.losabetos.manzanares;cc.losabetos.manzanares@educa.madrid.org;MADRID;MANZANARES EL REAL;MANZANARES EL REAL;28410;CALLE  DEL MARQUÉS DE SANTILLANA;29
28048270;CPR INF;LAUDE FONTENEBRO JUNIOR SCHOOL;Madrid-Oeste;Privado;918508211;;www.colegioslaude.com;junior@laudefontenebro.com;MADRID;COLLADO VILLALBA;COLLADO VILLALBA;28400;CALLE  ARROYO DEL OSEA;s/n
28048324;CPR INF-PRI-SEC;B.R.A.-INSTITUCION;Madrid-Norte;Privado;916504300;916506632;http://www.educa.madrid.org/cpr.brains-lamoraleja.alcobendas;secretaria3@colegiobrains.com;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DE LA SALVIA;48
28048774;CPR INF-PRI-SEC;ALARCON;Madrid-Oeste;Privado;913527250;913510885;;colegio.alarcon@colegioalar.com;MADRID;POZUELO DE ALARCÓN;POZUELO DE ALARCON;28224;CALLE  SAN JORGE;25
28048877;CPR INF-PRI-SEC;VIRGEN DE LA VEGA;Madrid-Sur;Privado Concertado;916068905;91 606 89 05;http://www.educa.madrid.org/cc.virgendelavega.fuenlabrada;cc.virgendelavega.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28944;CALLE  DE LA COMUNIDAD DE MADRID;20
28048932;CPR INF-PRI-SEC;NORFOLK;Madrid-Norte;Privado Concertado;916208428;916207010;;norfolk@teleline.es;MADRID;COBEÑA;COBEÑA;28863;CALLE ;2-6
28048944;CPR INF-PRI-SEC;COLEGIO EUROPEO ARISTOS;Madrid-Sur;Privado;916839889;916966671;;secretaria@colegioaristos.com;MADRID;GETAFE;GETAFE;28905;AVENIDA  DE JUAN CARLOS I;12
28048956;CPR INF;CRI-CRI;Madrid-Capital;Privado Concertado;914394005;913281206;;centrocricri@eresmas.com;MADRID;MADRID;MADRID;28030;CALLE  DEL CORREGIDOR JUAN FRANCISCO DE LUJÁN;21
28048993;CPR INF-PRI-SEC;MADRIGAL;Madrid-Sur;Privado Concertado;914863851;914864615;http://www.educa.madrid.org/cc.madrigal.fuenlabrada;cc.madrigal.fuenlabrada@educa.madrid.org;MADRID;FUENLABRADA;FUENLABRADA;28942;CALLE  DE LA TÍA JAVIERA;2
28049638;CPR INF;CABAS;Madrid-Oeste;Privado;916318823;;;;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28232;CALLE  EPIDAURO;53bis
28049857;CPR INF-PRI-SEC;EL VALLE;Madrid-Capital;Privado Concertado;917511510;917511693;http://www.educa.madrid.org/cc.elvalle.madrid;cc.elvalle.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28032;CALLE  DE LOS JUGLARES;s/n
28050173;CPR INF-PRI-SEC;LAGOMAR;Madrid-Sur;Privado Concertado;918083643;918085724;http://www.educa.madrid.org/cc.lagomar.valdemoro;cc.lagomar.valdemoro@educa.madrid.org;MADRID;VALDEMORO;VALDEMORO;28341;AVENIDA  MAR ADRIÁTICO;5
28050197;CPR INF;FUNDACION TORAT MOSHE;Madrid-Capital;Privado;917668502;;;alftri3@gmail.com;MADRID;MADRID;MADRID;28033;CALLE  DE ALMARZA;24
28050215;CPR INF-PRI-SEC;ALDEAFUENTE;Madrid-Norte;Privado;916250270;916250290;;ALDF_abarea@fomento.edu;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DEL CAMINO ANCHO;87
28050495;CPR INF;PARQUE BABY ALCALA;Madrid-Este;Privado;918891138;;;;MADRID;ALCALÁ DE HENARES;ALCALÁ DE HENARES;28805;CALLE  ENCOMIENDA;23
28056709;CPR INF-PRI-SEC;LUYFERIVAS;Madrid-Este;Privado;914990122;914992112;;luyferivas@luyferivas.com;MADRID;RIVAS-VACIAMADRID;RIVAS-VACIAMADRID;28522;CALLE  DE JUNKAL;4
28056886;CPR INF-PRI-SEC;GREDOS SAN DIEGO-MORATALAZ;Madrid-Capital;Privado Concertado;917723811;917723121;http://www.educa.madrid.org/cc.gsandiegomoratalaz.madrid;cc.gsandiegomoratalaz.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28030;CALLE  DE LUIS DE HOYOS SÁINZ;170
28056941;CPR INF;CIUDAD INFANTIL MIRABAL;Madrid-Oeste;Privado;916324920;916324921;http://www.educa.madrid.org/cpr.mirabal-infantil.boadilla;info@ciudadinfantilmirabal.com,info-infantil@colegiomirabal.com;MADRID;BOADILLA DEL MONTE;BOADILLA DEL MONTE;28669;CALLE  DEL MONTE ROMANILLOS;s/n
28057143;CPR INF;GLOBOS;Madrid-Capital;Privado;914370889;;;globos1@globos.com.es;MADRID;MADRID;MADRID;28030;CALLE  DEL ARROYO DE LA MEDIA LEGUA;29
28057881;CPR INF-PRI-SEC;VILLA DE NAVALCARNERO;Madrid-Sur;Privado Concertado;918111551;918114466;http://www.educa.madrid.org/cc.villadenavalcarnero.navalcarnero;cc.villadenavalcarnero.navalcarnero@educa.madrid.org;MADRID;NAVALCARNERO;NAVALCARNERO;28600;CALLE  DE LA ESTRELLA;37
28058123;CPR INF-PRI-SEC;SOLYNIEVE;Madrid-Sur;Privado;916899161;916095195;;info@solynieve-ces.com;MADRID;ARROYOMOLINOS;ARROYOMOLINOS;28939;AVENIDA  DE LAS CASTAÑERAS;22
28058135;CPR INF-PRI-SEC;TRES OLIVOS;Madrid-Capital;Privado Concertado;917355160;917352333;http://www.educa.madrid.org/cc.tresolivos.madrid;cc.tresolivos.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28034;CALLE  DE CASILDEA DE VANDALIA;3
28058241;CPR INF-PRI;PEDAGOGIA WALDORF DE ARAVACA;Madrid-Capital;Privado;913071210;;;info@waldorfaravaca.es;MADRID;MADRID;MADRID;28023;CALLE  DE ZENIT;10
28058354;CPR INF;ARCO IRIS;Madrid-Sur;Privado Concertado;918931601;918086587;;kiowa5@telefonica.net;MADRID;CIEMPOZUELOS;CIEMPOZUELOS;28350;CALLE  CASTILLA LA VIEJA;2
28058408;CPR INF;LA ESCUELITA DEL ENCINAR;Madrid-Norte;Privado;916252401;916509745;;coordinacion@laescuelitadelencinar.es;MADRID;ALCOBENDAS;ALCOBENDAS;28050;CALLE  CAMINO DEL CURA;8
28058743;CPR INF-PRI-SEC;MIRASUR;Madrid-Sur;Privado;916925089;916924028;;direccion@colegiomirasur.com;MADRID;PINTO;PINTO;28320;CALLE  PABLO GARGALLO;s/n
28058780;CPR INF;COLORINES;Madrid-Este;Privado;916739483;916739483;;eicolorines@yahoo.es;MADRID;SAN FERNANDO DE HENARES;SAN FERNANDO DE HENARES;28830;PASEO  DE ORIA;25
28058834;CPR INF;HONTANAR;Madrid-Capital;Privado Concertado;913597832;913597832;;escuela@hontanar.com;MADRID;MADRID;MADRID;28016;AVENIDA  DE PÍO XII;16
28058998;CPR INF;EL ZEPPELIN;Madrid-Sur;Privado;918129506;918129506;;info@elzeppelin.es;MADRID;SEVILLA LA NUEVA;SEVILLA LA NUEVA;28609;CALLE  JACINTO BENAVENTE;25
28059024;CPR INF;NTRA. SRA. DE LA CONSOLACION;Madrid-Capital;Privado;913882275;91 300 42 06;;agustinas@madridagustinas.e.telefonica.net;MADRID;MADRID;MADRID;28043;CALLE  DE HARO;5
28059073;CPR INF;GRIMM;Madrid-Oeste;Privado;;;;;MADRID;GUADARRAMA;GUADARRAMA;28430;CALLE  VALLE DEL ALBERCHE;45
28059097;CPR INF;PETETE;Madrid-Capital;Privado;917788019;;;beitavk2310@hotmail.com;MADRID;MADRID;MADRID;28031;CALLE  DE SIERRA MORENA;40
28059127;CPR INF-PRI;SEK-SANTA ISABEL;Madrid-Capital;Privado;915279094;915395583;www.sek.es;jpresol@sek.es,parizcun@sek.es;MADRID;MADRID;MADRID;28012;CALLE  DE SAN ILDEFONSO;18
28059191;CPR INF;DIVERSION Y TALENTO DIVENTIUM;Madrid-Capital;Privado;913002081;;;;MADRID;MADRID;MADRID;28043;CALLE  DE MATÍAS TURRIÓN;6
28059334;CPR INF;LAS GAVIOTAS;Madrid-Capital;Privado Concertado;913120586;913120586;;lasgaviotas@planalfa.es;MADRID;MADRID;MADRID;28042;CALLE  DE MEDINA DE POMAR;11
28059796;CPR INF;EL ARRULLO III;Madrid-Capital;Privado;913315863;;;info@elarrullo.es;MADRID;MADRID;MADRID;28031;CALLE  DE LOS MONTES DE BARBANZA;23
28059863;CPR INF;JAUJA;Madrid-Oeste;Privado;916385251;916345026;;escuelajauja@yahoo.es;MADRID;MAJADAHONDA;MAJADAHONDA;28221;CALLE  DEL MONCAYO;54
28059981;CPR INF;MARIA MONTESSORI II;Madrid-Sur;Privado;916414422;;;acebeis@hotmail.com;MADRID;ALCORCÓN;ALCORCÓN;28922;AVENIDA  DEL OESTE;27
28060014;CPR INF;MADRE TIERRA;Madrid-Capital;Privado;913200870;916318231;;info@estimulos.net;MADRID;MADRID;MADRID;28042;CALLE  DE GUADALAJARA;17
28060026;CPR INF-PRI-SEC;MATAESPESA;Madrid-Oeste;Privado Concertado;;;http://www.educa.madrid.org/cc.mataespesa.alpedrete;cc.mataespesa.alpedrete@educa.madrid.org;MADRID;ALPEDRETE;ALPEDRETE;28430;AVENIDA  DE MATAESPESA;45
28060099;CPR INF-PRI-SEC;COLEGIO INTERNACIONAL SANTO TOMAS DE AQUINO;Madrid-Este;Privado;918771215;918771216;;lfmartinmelero@telefonica.net;MADRID;CAMARMA DE ESTERUELAS;CAMARMA DE ESTERUELAS;28816;CAMINO  DEL MOLINO;s/n
28060105;CPR INF;MARIA TERESA;Madrid-Norte;Privado;916624081;916612829;;religiosascolmteresa@planalfa.es;MADRID;ALCOBENDAS;ALCOBENDAS;28100;CALLE  DE MARÍA TERESA;4
28060142;CPR INF;COLORES;Madrid-Oeste;Privado;916304447;916304447;;escuinfcol@hotmail.com;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28290;CALLE  MONTE URGULL;6
28060491;CPR INF;COLEGIO NUESTRA SEÑORA DE SCHOENSTATT;Madrid-Oeste;Privado;;;;;MADRID;POZUELO DE ALARCÓN;POZUELO DE ALARCON;28223;CAMINO  ALCORCÓN;17
28060865;CPR INF;JARQUE;Madrid-Sur;Privado Concertado;918934901;918934678;;escuela_jarque@telefonica.net;MADRID;CIEMPOZUELOS;CIEMPOZUELOS;28350;AVENIDA  BELÉN;38
28061286;CPR INF-PRI-SEC;GREDOS SAN DIEGO EL ESCORIAL;Madrid-Oeste;Privado Concertado;918533521;918534907;http://www.educa.madrid.org/cc.gredossd.elescorial;cc.gredossd.elescorial@educa.madrid.org;MADRID;ESCORIAL, EL;ESCORIAL(EL);28292;CALLE  PRINCIPAL;1
28061298;CPR INF-PRI-SEC;COLEGIO INTERNACIONAL KOLBE;Madrid-Oeste;Privado Concertado;918117681;918117684;http://www.educa.madrid.org/cc.kolbe.villanuevadelacanada;cc.kolbe.villanuevadelacanada@educa.madrid.org;MADRID;VILLANUEVA DE LA CAÑADA;VILLANUEVA DE LA CAÑADA;28691;AVENIDA  UNIVERSIDAD;4
28061389;CPR INF-PRI-SEC;COLEGIO DE NUESTRA SEÑORA;Madrid-Sur;Privado;918083804;91.8083804;;nsvaldemoro@planalfa.es;MADRID;VALDEMORO;VALDEMORO;28341;AVENIDA ;100
28061596;CPR INF;ARCO IRIS;Madrid-Oeste;Privado;918512266;918512266;;arcoiris.infantil@yahoo.es;MADRID;COLLADO VILLALBA;COLLADO VILLALBA;28400;CALLE  CORDEL DE VALLADOLID;3
28061882;CPR INF;MICOS, MI PRIMER COLE;Madrid-Capital;Privado;917451791;917451792;;luisa@micosmiprimercole.com;MADRID;MADRID;MADRID;28002;CALLE  DEL GUADALQUIVIR;16
28062217;CPR INF-PRI-SEC;LA PURISIMA;Madrid-Capital;Privado Concertado;917262805;913614212;http://www.educa.madrid.org/cc.lapurisima.madrid;cc.lapurisima.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28017;CALLE  DE RICARDO ORTIZ;29
28062497;CPR INF-PRI-SEC;CENTRO EDUCATIVO PONCE DE LEON;Madrid-Capital;Privado Concertado;913178441;913177715;http://www.educa.madrid.org/cc.ipsponcedeleon.madrid;cc.ipsponcedeleon.madrid@educa.madrid.org;MADRID;MADRID;MADRID;28041;CALLE  DE EDUARDO BARREIROS;6
28062588;CPR INF;EDUQA LA MORALEJA;Madrid-Norte;Privado;916250420;916509581;;aga@masbebes.com;MADRID;ALCOBENDAS;ALCOBENDAS;28109;CALLE  DE CALÉNDULA;95
28062813;CPR INF-PRI-SEC;NTRA. SRA. DE LA MERCED;Madrid-Norte;Privado Concertado;918062570;918062575;http://www.educa.madrid.org/cc.nsdelamerced.trescantos;cc.nsdelamerced.trescantos@educa.madrid.org;MADRID;TRES CANTOS;TRES CANTOS;28760;CALLE  DEL FUEGO;9
28063180;CPR INF;LOGOS B;Madrid-Oeste;Privado;916031806;916303600;;infantil@colegiologos.com;MADRID;ROZAS DE MADRID, LAS;ROZAS DE MADRID (LAS);28232;CALLE ;6
28063192;CPR INF-PRI-SEC;HELICON;Madrid-Sur;Privado Concertado;918752232;918753548;http://www.educa.madrid.org/cc.helicon.valdemoro;cc.helicon.valdemoro@educa.madrid.org;MADRID;VALDEMORO;VALDEMORO;28342;CALLE  DE MARÍA CURIE;19-21
28063234;CPR INF;BURBUJAS;Madrid-Capital;Privado;917384850;;;burbujas@burbujasei.es;MADRID;MADRID;MADRID;28034;CALLE  DEL VALLE DE LACIANA;19
28063532;CPR INF;DIVERSION Y TALENTO DIVENTIUM II;Madrid-Capital;Privado Concertado;914628994;914614822;;maria@diventium.com;MADRID;MADRID;MADRID;28025;CALLE  DE LA ÉPOCA;14
